" """"",Channel A Last (mV),Channel A Ave. (mV),Channel A Min. (mV),Channel A Max. (mV)
20:02:57,73.054,73.054,73.054,73.054
20:02:58,38.753,38.753,38.753,38.753
20:02:59,28.065,28.065,28.065,28.065
20:03:00,33.887,33.887,33.887,33.887
20:03:01,91.769,91.769,91.769,91.769
20:03:02,50.874,50.874,50.874,50.874
20:03:03,22.816,22.816,22.816,22.816
20:03:04,50.405,50.405,50.405,50.405
20:03:05,96.321,96.321,96.321,96.321
20:03:06,82.55,82.55,82.55,82.55
20:03:07,28.41,28.41,28.41,28.41
20:03:08,48.397,48.397,48.397,48.397
20:03:09,95.769,95.769,95.769,95.769
20:03:10,12.843,12.843,12.843,12.843
20:03:11,19.163,19.163,19.163,19.163
20:03:12,80.495,80.495,80.495,80.495
20:03:13,98.869,98.869,98.869,98.869
20:03:14,56.285,56.285,56.285,56.285
20:03:15,24.615,24.615,24.615,24.615
20:03:16,1.474,1.474,1.474,1.474
20:03:17,23.675,23.675,23.675,23.675
20:03:18,53.096,53.096,53.096,53.096
20:03:19,96.012,96.012,96.012,96.012
20:03:20,32.243,32.243,32.243,32.243
20:03:21,12.718,12.718,12.718,12.718
20:03:22,95.112,95.112,95.112,95.112
20:03:23,53.855,53.855,53.855,53.855
20:03:24,1.883,1.883,1.883,1.883
20:03:25,93.009,93.009,93.009,93.009
20:03:26,54.507,54.507,54.507,54.507
20:03:27,26.964,26.964,26.964,26.964
20:03:28,88.208,88.208,88.208,88.208
20:03:29,24.615,24.615,24.615,24.615
20:03:30,11.793,11.793,11.793,11.793
20:03:31,80.495,80.495,80.495,80.495
20:03:32,94.029,94.029,94.029,94.029
20:03:33,20.162,20.162,20.162,20.162
20:03:34,22.475,22.475,22.475,22.475
20:03:35,72.231,72.231,72.231,72.231
20:03:36,61.555,61.555,61.555,61.555
20:03:37,6.223,6.223,6.223,6.223
20:03:38,47.044,47.044,47.044,47.044
20:03:39,80.268,80.268,80.268,80.268
20:03:40,70.757,70.757,70.757,70.757
20:03:41,20.326,20.326,20.326,20.326
20:03:42,25.031,25.031,25.031,25.031
20:03:43,65.891,65.891,65.891,65.891
20:03:44,88.048,88.048,88.048,88.048
20:03:45,7.268,7.268,7.268,7.268
20:03:46,31.124,31.124,31.124,31.124
20:03:47,72.059,72.059,72.059,72.059
20:03:48,33.887,33.887,33.887,33.887
20:03:49,27.283,27.283,27.283,27.283
20:03:50,79.944,79.944,79.944,79.944
20:03:51,24.89,24.89,24.89,24.89
20:03:52,25.202,25.202,25.202,25.202
20:03:53,81.338,81.338,81.338,81.338
20:03:54,28.008,28.008,28.008,28.008
20:03:55,33.145,33.145,33.145,33.145
20:03:56,76.745,76.745,76.745,76.745
20:03:57,17.642,17.642,17.642,17.642
20:03:58,52.442,52.442,52.442,52.442
20:03:59,78.127,78.127,78.127,78.127
20:04:00,4.735,4.735,4.735,4.735
20:04:01,58.077,58.077,58.077,58.077
20:04:02,92.409,92.409,92.409,92.409
20:04:03,38.529,38.529,38.529,38.529
20:04:04,23.586,23.586,23.586,23.586
20:04:05,97.067,97.067,97.067,97.067
20:04:06,6.827,6.827,6.827,6.827
20:04:07,55.536,55.536,55.536,55.536
20:04:08,63.246,63.246,63.246,63.246
20:04:09,12.718,12.718,12.718,12.718
20:04:10,75.587,75.587,75.587,75.587
20:04:11,68.267,68.267,68.267,68.267
20:04:12,9.413,9.413,9.413,9.413
20:04:13,80.608,80.608,80.608,80.608
20:04:14,10.901,10.901,10.901,10.901
20:04:15,68.448,68.448,68.448,68.448
20:04:16,57.125,57.125,57.125,57.125
20:04:17,21.405,21.405,21.405,21.405
20:04:18,32.43,32.43,32.43,32.43
20:04:19,78.127,78.127,78.127,78.127
20:04:20,88.498,88.498,88.498,88.498
20:04:21,50.405,50.405,50.405,50.405
20:04:22,9.632,9.632,9.632,9.632
20:04:23,47.171,47.171,47.171,47.171
20:04:24,87.597,87.597,87.597,87.597
20:04:25,32.495,32.495,32.495,32.495
20:04:26,20.162,20.162,20.162,20.162
20:04:27,75.987,75.987,75.987,75.987
20:04:28,70.757,70.757,70.757,70.757
20:04:29,-2.367,-2.367,-2.367,-2.367
20:04:30,24.273,24.273,24.273,24.273
20:04:31,51.771,51.771,51.771,51.771
20:04:32,97.969,97.969,97.969,97.969
20:04:33,47.24,47.24,47.24,47.24
20:04:34,34.105,34.105,34.105,34.105
20:04:35,69.103,69.103,69.103,69.103
20:04:36,64.6,64.6,64.6,64.6
20:04:37,21.388,21.388,21.388,21.388
20:04:38,64.895,64.895,64.895,64.895
20:04:39,-4.402,-4.402,-4.402,-4.402
20:04:40,92.127,92.127,92.127,92.127
20:04:41,37.595,37.595,37.595,37.595
20:04:42,8.401,8.401,8.401,8.401
20:04:43,53.068,53.068,53.068,53.068
20:04:44,96.834,96.834,96.834,96.834
20:04:45,33.419,33.419,33.419,33.419
20:04:46,4.699,4.699,4.699,4.699
20:04:47,48.725,48.725,48.725,48.725
20:04:48,94.342,94.342,94.342,94.342
20:04:49,89.498,89.498,89.498,89.498
20:04:50,65.031,65.031,65.031,65.031
20:04:51,61.092,61.092,61.092,61.092
20:04:52,26.883,26.883,26.883,26.883
20:04:53,47.614,47.614,47.614,47.614
20:04:54,25.908,25.908,25.908,25.908
20:04:55,10.213,10.213,10.213,10.213
20:04:56,6.914,6.914,6.914,6.914
20:04:57,32.107,32.107,32.107,32.107
20:04:58,34.202,34.202,34.202,34.202
20:04:59,64.769,64.769,64.769,64.769
20:05:00,79.659,79.659,79.659,79.659
20:05:01,106.474,106.474,106.474,106.474
20:05:02,64.214,64.214,64.214,64.214
20:05:03,16.873,16.873,16.873,16.873
20:05:04,-6.322,-6.322,-6.322,-6.322
20:05:05,27.022,27.022,27.022,27.022
20:05:06,23.522,23.522,23.522,23.522
20:05:07,58.964,58.964,58.964,58.964
20:05:08,75.56,75.56,75.56,75.56
20:05:09,82.192,82.192,82.192,82.192
20:05:10,44.644,44.644,44.644,44.644
20:05:11,21.842,21.842,21.842,21.842
20:05:12,41.275,41.275,41.275,41.275
20:05:13,31.544,31.544,31.544,31.544
20:05:14,98.45,98.45,98.45,98.45
20:05:15,16.448,16.448,16.448,16.448
20:05:16,57.125,57.125,57.125,57.125
20:05:17,71.756,71.756,71.756,71.756
20:05:18,26.717,26.717,26.717,26.717
20:05:19,76.595,76.595,76.595,76.595
20:05:20,37.335,37.335,37.335,37.335
20:05:21,19.264,19.264,19.264,19.264
20:05:22,91.204,91.204,91.204,91.204
20:05:23,17.002,17.002,17.002,17.002
20:05:24,57.191,57.191,57.191,57.191
20:05:25,71.905,71.905,71.905,71.905
20:05:26,25.686,25.686,25.686,25.686
20:05:27,36.68,36.68,36.68,36.68
20:05:28,105.675,105.675,105.675,105.675
20:05:29,32.896,32.896,32.896,32.896
20:05:30,40.324,40.324,40.324,40.324
20:05:31,94.342,94.342,94.342,94.342
20:05:32,77.761,77.761,77.761,77.761
20:05:33,11.742,11.742,11.742,11.742
20:05:34,21.147,21.147,21.147,21.147
20:05:35,47.044,47.044,47.044,47.044
20:05:36,73.705,73.705,73.705,73.705
20:05:37,93.9,93.9,93.9,93.9
20:05:38,27.999,27.999,27.999,27.999
20:05:39,19.972,19.972,19.972,19.972
20:05:40,70.567,70.567,70.567,70.567
20:05:41,82.55,82.55,82.55,82.55
20:05:42,4.858,4.858,4.858,4.858
20:05:43,66.383,66.383,66.383,66.383
20:05:44,69.139,69.139,69.139,69.139
20:05:45,100.602,100.602,100.602,100.602
20:05:46,82.486,82.486,82.486,82.486
20:05:47,77.723,77.723,77.723,77.723
20:05:48,21.447,21.447,21.447,21.447
20:05:49,13.828,13.828,13.828,13.828
20:05:50,0.0,0.0,0.0,0.0
20:05:51,24.208,24.208,24.208,24.208
20:05:52,15.355,15.355,15.355,15.355
20:05:53,54.043,54.043,54.043,54.043
20:05:54,13.441,13.441,13.441,13.441
20:05:55,44.223,44.223,44.223,44.223
20:05:56,49.151,49.151,49.151,49.151
20:05:57,68.644,68.644,68.644,68.644
20:05:58,74.015,74.015,74.015,74.015
20:05:59,78.967,78.967,78.967,78.967
20:06:00,50.119,50.119,50.119,50.119
20:06:01,33.012,33.012,33.012,33.012
20:06:02,8.129,8.129,8.129,8.129
20:06:03,49.344,49.344,49.344,49.344
20:06:04,60.486,60.486,60.486,60.486
20:06:05,41.275,41.275,41.275,41.275
20:06:06,48.577,48.577,48.577,48.577
20:06:07,10.213,10.213,10.213,10.213
20:06:08,40.101,40.101,40.101,40.101
20:06:09,81.338,81.338,81.338,81.338
20:06:10,75.78,75.78,75.78,75.78
20:06:11,50.196,50.196,50.196,50.196
20:06:12,28.596,28.596,28.596,28.596
20:06:13,0.0,0.0,0.0,0.0
20:06:14,70.574,70.574,70.574,70.574
20:06:15,84.229,84.229,84.229,84.229
20:06:16,49.196,49.196,49.196,49.196
20:06:17,26.997,26.997,26.997,26.997
20:06:18,16.417,16.417,16.417,16.417
20:06:19,34.148,34.148,34.148,34.148
20:06:20,87.925,87.925,87.925,87.925
20:06:21,17.298,17.298,17.298,17.298
20:06:22,29.086,29.086,29.086,29.086
20:06:23,81.809,81.809,81.809,81.809
20:06:24,35.183,35.183,35.183,35.183
20:06:25,23.614,23.614,23.614,23.614
20:06:26,94.56,94.56,94.56,94.56
20:06:27,7.441,7.441,7.441,7.441
20:06:28,80.173,80.173,80.173,80.173
20:06:29,33.114,33.114,33.114,33.114
20:06:30,86.45,86.45,86.45,86.45
20:06:31,38.597,38.597,38.597,38.597
20:06:32,64.427,64.427,64.427,64.427
20:06:33,53.912,53.912,53.912,53.912
20:06:34,-0.944,-0.944,-0.944,-0.944
20:06:35,60.676,60.676,60.676,60.676
20:06:36,72.836,72.836,72.836,72.836
20:06:37,62.946,62.946,62.946,62.946
20:06:38,5.483,5.483,5.483,5.483
20:06:39,24.619,24.619,24.619,24.619
20:06:40,46.703,46.703,46.703,46.703
20:06:41,66.29,66.29,66.29,66.29
20:06:42,-11.453,-11.453,-11.453,-11.453
20:06:43,75.54,75.54,75.54,75.54
20:06:44,21.102,21.102,21.102,21.102
20:06:45,19.604,19.604,19.604,19.604
20:06:46,83.877,83.877,83.877,83.877
20:06:47,47.449,47.449,47.449,47.449
20:06:48,22.766,22.766,22.766,22.766
20:06:49,88.93,88.93,88.93,88.93
20:06:50,2.883,2.883,2.883,2.883
20:06:51,43.291,43.291,43.291,43.291
20:06:52,79.355,79.355,79.355,79.355
20:06:53,44.374,44.374,44.374,44.374
20:06:54,21.478,21.478,21.478,21.478
20:06:55,69.723,69.723,69.723,69.723
20:06:56,34.065,34.065,34.065,34.065
20:06:57,42.033,42.033,42.033,42.033
20:06:58,81.668,81.668,81.668,81.668
20:06:59,38.661,38.661,38.661,38.661
20:07:00,21.789,21.789,21.789,21.789
20:07:01,-11.849,-11.849,-11.849,-11.849
20:07:02,28.327,28.327,28.327,28.327
20:07:03,56.774,56.774,56.774,56.774
20:07:04,102.056,102.056,102.056,102.056
20:07:05,58.849,58.849,58.849,58.849
20:07:06,36.814,36.814,36.814,36.814
20:07:07,10.348,10.348,10.348,10.348
20:07:08,70.842,70.842,70.842,70.842
20:07:09,65.731,65.731,65.731,65.731
20:07:10,41.262,41.262,41.262,41.262
20:07:11,-6.545,-6.545,-6.545,-6.545
20:07:12,77.61,77.61,77.61,77.61
20:07:13,61.799,61.799,61.799,61.799
20:07:14,14.415,14.415,14.415,14.415
20:07:15,30.439,30.439,30.439,30.439
20:07:16,103.897,103.897,103.897,103.897
20:07:17,57.12,57.12,57.12,57.12
20:07:18,18.794,18.794,18.794,18.794
20:07:19,91.512,91.512,91.512,91.512
20:07:20,15.551,15.551,15.551,15.551
20:07:21,62.136,62.136,62.136,62.136
20:07:22,55.232,55.232,55.232,55.232
20:07:23,20.941,20.941,20.941,20.941
20:07:24,66.611,66.611,66.611,66.611
20:07:25,74.054,74.054,74.054,74.054
20:07:26,19.189,19.189,19.189,19.189
20:07:27,29.141,29.141,29.141,29.141
20:07:28,63.424,63.424,63.424,63.424
20:07:29,62.908,62.908,62.908,62.908
20:07:30,0.0,0.0,0.0,0.0
20:07:31,45.531,45.531,45.531,45.531
20:07:32,66.32,66.32,66.32,66.32
20:07:33,27.676,27.676,27.676,27.676
20:07:34,33.145,33.145,33.145,33.145
20:07:35,101.443,101.443,101.443,101.443
20:07:36,48.636,48.636,48.636,48.636
20:07:37,27.633,27.633,27.633,27.633
20:07:38,27.676,27.676,27.676,27.676
20:07:39,106.876,106.876,106.876,106.876
20:07:40,39.268,39.268,39.268,39.268
20:07:41,11.383,11.383,11.383,11.383
20:07:42,92.357,92.357,92.357,92.357
20:07:43,70.346,70.346,70.346,70.346
20:07:44,14.811,14.811,14.811,14.811
20:07:45,-3.655,-3.655,-3.655,-3.655
20:07:46,90.165,90.165,90.165,90.165
20:07:47,63.361,63.361,63.361,63.361
20:07:48,16.808,16.808,16.808,16.808
20:07:49,64.427,64.427,64.427,64.427
20:07:50,74.015,74.015,74.015,74.015
20:07:51,4.019,4.019,4.019,4.019
20:07:52,92.83,92.83,92.83,92.83
20:07:53,66.29,66.29,66.29,66.29
20:07:54,61.446,61.446,61.446,61.446
20:07:55,81.692,81.692,81.692,81.692
20:07:56,13.173,13.173,13.173,13.173
20:07:57,27.361,27.361,27.361,27.361
20:07:58,89.773,89.773,89.773,89.773
20:07:59,68.887,68.887,68.887,68.887
20:08:00,20.423,20.423,20.423,20.423
20:08:01,75.594,75.594,75.594,75.594
20:08:02,43.82,43.82,43.82,43.82
20:08:03,31.658,31.658,31.658,31.658
20:08:04,84.968,84.968,84.968,84.968
20:08:05,18.964,18.964,18.964,18.964
20:08:06,97.997,97.997,97.997,97.997
20:08:07,23.076,23.076,23.076,23.076
20:08:08,70.792,70.792,70.792,70.792
20:08:09,15.231,15.231,15.231,15.231
20:08:10,78.029,78.029,78.029,78.029
20:08:11,19.974,19.974,19.974,19.974
20:08:12,89.885,89.885,89.885,89.885
20:08:13,15.602,15.602,15.602,15.602
20:08:14,89.784,89.784,89.784,89.784
20:08:15,30.4,30.4,30.4,30.4
20:08:16,65.623,65.623,65.623,65.623
20:08:17,61.959,61.959,61.959,61.959
20:08:18,53.285,53.285,53.285,53.285
20:08:19,13.102,13.102,13.102,13.102
20:08:20,26.346,26.346,26.346,26.346
20:08:21,38.048,38.048,38.048,38.048
20:08:22,85.703,85.703,85.703,85.703
20:08:23,44.164,44.164,44.164,44.164
20:08:24,20.23,20.23,20.23,20.23
20:08:25,80.863,80.863,80.863,80.863
20:08:26,26.719,26.719,26.719,26.719
20:08:27,67.839,67.839,67.839,67.839
20:08:28,26.402,26.402,26.402,26.402
20:08:29,65.979,65.979,65.979,65.979
20:08:30,19.35,19.35,19.35,19.35
20:08:31,65.491,65.491,65.491,65.491
20:08:32,63.806,63.806,63.806,63.806
20:08:33,29.709,29.709,29.709,29.709
20:08:34,55.114,55.114,55.114,55.114
20:08:35,63.043,63.043,63.043,63.043
20:08:36,20.219,20.219,20.219,20.219
20:08:37,67.299,67.299,67.299,67.299
20:08:38,53.755,53.755,53.755,53.755
20:08:39,62.624,62.624,62.624,62.624
20:08:40,31.422,31.422,31.422,31.422
20:08:41,36.407,36.407,36.407,36.407
20:08:42,32.883,32.883,32.883,32.883
20:08:43,71.288,71.288,71.288,71.288
20:08:44,49.653,49.653,49.653,49.653
20:08:45,57.928,57.928,57.928,57.928
20:08:46,30.301,30.301,30.301,30.301
20:08:47,34.323,34.323,34.323,34.323
20:08:48,39.497,39.497,39.497,39.497
20:08:49,48.842,48.842,48.842,48.842
20:08:50,66.478,66.478,66.478,66.478
20:08:51,60.602,60.602,60.602,60.602
20:08:52,51.709,51.709,51.709,51.709
20:08:53,56.497,56.497,56.497,56.497
20:08:54,61.378,61.378,61.378,61.378
20:08:55,51.645,51.645,51.645,51.645
20:08:56,65.203,65.203,65.203,65.203
20:08:57,46.256,46.256,46.256,46.256
20:08:58,56.497,56.497,56.497,56.497
20:08:59,40.988,40.988,40.988,40.988
20:09:00,41.097,41.097,41.097,41.097
20:09:01,34.465,34.465,34.465,34.465
20:09:02,57.801,57.801,57.801,57.801
20:09:03,39.52,39.52,39.52,39.52
20:09:04,44.675,44.675,44.675,44.675
20:09:05,29.397,29.397,29.397,29.397
20:09:06,35.043,35.043,35.043,35.043
20:09:07,33.139,33.139,33.139,33.139
20:09:08,35.466,35.466,35.466,35.466
20:09:09,38.262,38.262,38.262,38.262
20:09:10,36.859,36.859,36.859,36.859
20:09:11,35.043,35.043,35.043,35.043
20:09:12,39.112,39.112,39.112,39.112
20:09:13,45.397,45.397,45.397,45.397
20:09:14,43.82,43.82,43.82,43.82
20:09:15,41.382,41.382,41.382,41.382
20:09:16,43.204,43.204,43.204,43.204
20:09:17,55.904,55.904,55.904,55.904
20:09:18,56.177,56.177,56.177,56.177
20:09:19,65.711,65.711,65.711,65.711
20:09:20,43.546,43.546,43.546,43.546
20:09:21,50.581,50.581,50.581,50.581
20:09:22,48.793,48.793,48.793,48.793
20:09:23,57.841,57.841,57.841,57.841
20:09:24,48.129,48.129,48.129,48.129
20:09:25,66.368,66.368,66.368,66.368
20:09:26,62.425,62.425,62.425,62.425
20:09:27,72.149,72.149,72.149,72.149
20:09:28,50.874,50.874,50.874,50.874
20:09:29,77.11,77.11,77.11,77.11
20:09:30,63.126,63.126,63.126,63.126
20:09:31,72.251,72.251,72.251,72.251
20:09:32,57.557,57.557,57.557,57.557
20:09:33,55.158,55.158,55.158,55.158
20:09:34,6.088,6.088,6.088,6.088
20:09:35,31.905,31.905,31.905,31.905
20:09:36,24.93,24.93,24.93,24.93
20:09:37,51.248,51.248,51.248,51.248
20:09:38,55.09,55.09,55.09,55.09
20:09:39,39.064,39.064,39.064,39.064
20:09:40,60.747,60.747,60.747,60.747
20:09:41,43.751,43.751,43.751,43.751
20:09:42,63.246,63.246,63.246,63.246
20:09:43,17.756,17.756,17.756,17.756
20:09:44,0.0,0.0,0.0,0.0
20:09:45,47.033,47.033,47.033,47.033
20:09:46,22.682,22.682,22.682,22.682
20:09:47,26.042,26.042,26.042,26.042
20:09:48,53.269,53.269,53.269,53.269
20:09:49,117.191,117.191,117.191,117.191
20:09:50,50.627,50.627,50.627,50.627
20:09:51,6.01,6.01,6.01,6.01
20:09:52,41.505,41.505,41.505,41.505
20:09:53,58.596,58.596,58.596,58.596
20:09:54,51.478,51.478,51.478,51.478
20:09:55,44.533,44.533,44.533,44.533
20:09:56,66.108,66.108,66.108,66.108
20:09:57,56.154,56.154,56.154,56.154
20:09:58,19.532,19.532,19.532,19.532
20:09:59,42.658,42.658,42.658,42.658
20:10:00,-1.085,-1.085,-1.085,-1.085
20:10:01,22.537,22.537,22.537,22.537
20:10:02,7.324,7.324,7.324,7.324
20:10:03,19.532,19.532,19.532,19.532
20:10:04,45.626,45.626,45.626,45.626
20:10:05,32.763,32.763,32.763,32.763
20:10:06,9.301,9.301,9.301,9.301
20:10:07,14.205,14.205,14.205,14.205
20:10:08,-39.064,-39.064,-39.064,-39.064
20:10:09,60.783,60.783,60.783,60.783
20:10:10,89.468,89.468,89.468,89.468
20:10:11,85.568,85.568,85.568,85.568
20:10:12,46.166,46.166,46.166,46.166
20:10:13,39.064,39.064,39.064,39.064
20:10:14,40.782,40.782,40.782,40.782
20:10:15,37.561,37.561,37.561,37.561
20:10:16,70.803,70.803,70.803,70.803
20:10:17,65.106,65.106,65.106,65.106
20:10:18,38.567,38.567,38.567,38.567
20:10:19,63.283,63.283,63.283,63.283
20:10:20,10.517,10.517,10.517,10.517
20:10:21,19.532,19.532,19.532,19.532
20:10:22,78.127,78.127,78.127,78.127
20:10:23,63.892,63.892,63.892,63.892
20:10:24,38.282,38.282,38.282,38.282
20:10:25,82.635,82.635,82.635,82.635
20:10:26,39.064,39.064,39.064,39.064
20:10:27,13.021,13.021,13.021,13.021
20:10:28,55.285,55.285,55.285,55.285
20:10:29,38.439,38.439,38.439,38.439
20:10:30,52.085,52.085,52.085,52.085
20:10:31,81.679,81.679,81.679,81.679
20:10:32,-39.064,-39.064,-39.064,-39.064
20:10:33,32.657,32.657,32.657,32.657
20:10:34,100.81,100.81,100.81,100.81
20:10:35,1.86,1.86,1.86,1.86
20:10:36,46.166,46.166,46.166,46.166
20:10:37,117.191,117.191,117.191,117.191
20:10:38,59.689,59.689,59.689,59.689
20:10:39,-4.507,-4.507,-4.507,-4.507
20:10:40,46.388,46.388,46.388,46.388
20:10:41,97.659,97.659,97.659,97.659
20:10:42,61.575,61.575,61.575,61.575
20:10:43,48.908,48.908,48.908,48.908
20:10:44,31.551,31.551,31.551,31.551
20:10:45,51.271,51.271,51.271,51.271
20:10:46,71.617,71.617,71.617,71.617
20:10:47,40.719,40.719,40.719,40.719
20:10:48,43.751,43.751,43.751,43.751
20:10:49,87.142,87.142,87.142,87.142
20:10:50,80.569,80.569,80.569,80.569
20:10:51,13.021,13.021,13.021,13.021
20:10:52,40.719,40.719,40.719,40.719
20:10:53,38.907,38.907,38.907,38.907
20:10:54,66.966,66.966,66.966,66.966
20:10:55,7.102,7.102,7.102,7.102
20:10:56,0.0,0.0,0.0,0.0
20:10:57,49.377,49.377,49.377,49.377
20:10:58,83.168,83.168,83.168,83.168
20:10:59,104.17,104.17,104.17,104.17
20:11:00,63.922,63.922,63.922,63.922
20:11:01,0.0,0.0,0.0,0.0
20:11:02,49.377,49.377,49.377,49.377
20:11:03,88.645,88.645,88.645,88.645
20:11:04,61.037,61.037,61.037,61.037
20:11:05,26.042,26.042,26.042,26.042
20:11:06,40.782,40.782,40.782,40.782
20:11:07,7.596,7.596,7.596,7.596
20:11:08,28.547,28.547,28.547,28.547
20:11:09,19.532,19.532,19.532,19.532
20:11:10,91.149,91.149,91.149,91.149
20:11:11,52.814,52.814,52.814,52.814
20:11:12,56.425,56.425,56.425,56.425
20:11:13,36.059,36.059,36.059,36.059
20:11:14,56.914,56.914,56.914,56.914
20:11:15,49.869,49.869,49.869,49.869
20:11:16,42.837,42.837,42.837,42.837
20:11:17,48.712,48.712,48.712,48.712
20:11:18,56.82,56.82,56.82,56.82
20:11:19,78.516,78.516,78.516,78.516
20:11:20,48.526,48.526,48.526,48.526
20:11:21,-11.622,-11.622,-11.622,-11.622
20:11:22,72.289,72.289,72.289,72.289
20:11:23,61.594,61.594,61.594,61.594
20:11:24,97.951,97.951,97.951,97.951
20:11:25,73.76,73.76,73.76,73.76
20:11:26,51.912,51.912,51.912,51.912
20:11:27,40.111,40.111,40.111,40.111
20:11:28,38.887,38.887,38.887,38.887
20:11:29,41.095,41.095,41.095,41.095
20:11:30,12.19,12.19,12.19,12.19
20:11:31,77.354,77.354,77.354,77.354
20:11:32,62.861,62.861,62.861,62.861
20:11:33,38.887,38.887,38.887,38.887
20:11:34,20.719,20.719,20.719,20.719
20:11:35,11.082,11.082,11.082,11.082
20:11:36,15.471,15.471,15.471,15.471
20:11:37,83.216,83.216,83.216,83.216
20:11:38,74.239,74.239,74.239,74.239
20:11:39,81.149,81.149,81.149,81.149
20:11:40,35.462,35.462,35.462,35.462
20:11:41,81.186,81.186,81.186,81.186
20:11:42,3.89,3.89,3.89,3.89
20:11:43,85.513,85.513,85.513,85.513
20:11:44,10.676,10.676,10.676,10.676
20:11:45,61.985,61.985,61.985,61.985
20:11:46,63.948,63.948,63.948,63.948
20:11:47,11.022,11.022,11.022,11.022
20:11:48,59.859,59.859,59.859,59.859
20:11:49,22.322,22.322,22.322,22.322
20:11:50,40.032,40.032,40.032,40.032
20:11:51,77.828,77.828,77.828,77.828
20:11:52,15.555,15.555,15.555,15.555
20:11:53,70.789,70.789,70.789,70.789
20:11:54,26.597,26.597,26.597,26.597
20:11:55,78.901,78.901,78.901,78.901
20:11:56,15.566,15.566,15.566,15.566
20:11:57,74.239,74.239,74.239,74.239
20:11:58,25.035,25.035,25.035,25.035
20:11:59,37.678,37.678,37.678,37.678
20:12:00,82.021,82.021,82.021,82.021
20:12:01,18.559,18.559,18.559,18.559
20:12:02,37.473,37.473,37.473,37.473
20:12:03,76.832,76.832,76.832,76.832
20:12:04,73.141,73.141,73.141,73.141
20:12:05,19.462,19.462,19.462,19.462
20:12:06,18.154,18.154,18.154,18.154
20:12:07,13.993,13.993,13.993,13.993
20:12:08,51.438,51.438,51.438,51.438
20:12:09,55.529,55.529,55.529,55.529
20:12:10,58.943,58.943,58.943,58.943
20:12:11,81.693,81.693,81.693,81.693
20:12:12,66.855,66.855,66.855,66.855
20:12:13,73.76,73.76,73.76,73.76
20:12:14,82.647,82.647,82.647,82.647
20:12:15,84.413,84.413,84.413,84.413
20:12:16,58.684,58.684,58.684,58.684
20:12:17,52.66,52.66,52.66,52.66
20:12:18,4.433,4.433,4.433,4.433
20:12:19,15.471,15.471,15.471,15.471
20:12:20,12.572,12.572,12.572,12.572
20:12:21,35.352,35.352,35.352,35.352
20:12:22,8.633,8.633,8.633,8.633
20:12:23,14.406,14.406,14.406,14.406
20:12:24,9.863,9.863,9.863,9.863
20:12:25,30.533,30.533,30.533,30.533
20:12:26,2.121,2.121,2.121,2.121
20:12:27,37.121,37.121,37.121,37.121
20:12:28,28.813,28.813,28.813,28.813
20:12:29,34.476,34.476,34.476,34.476
